annee,mois,Région,Classe d'âge,Taux de passages aux urgences pour grippe,Taux d'hospitalisations après passages aux urgences pour grippe,Taux d'actes médicaux SOS médecins pour grippe
2023,2,Normandie,15-64 ans,809.6429612625,403.2808002575,8399.62381615
2023,2,Normandie,65 ans ou plus,214.3214483225,256.6137894125,1554.2762002625
2023,2,Normandie,Tous âges,1004.3989313175,376.113865375,6631.427953725
2023,2,Nouvelle Aquitaine,00-04 ans,2434.163545775,2713.2416987,6475.8743986
2023,2,Nouvelle Aquitaine,05-14 ans,1965.1398976,1119.14135669,14598.098592999999
2023,2,Nouvelle Aquitaine,15-64 ans,836.4530682875,479.8636063925,13797.14068275
2023,2,Nouvelle Aquitaine,65 ans ou plus,551.814181665,835.0948888975,3103.342577075
2023,2,Nouvelle Aquitaine,Tous âges,993.561352055,808.863058315,11668.44204475
2023,2,Occitanie,00-04 ans,4032.6934225,4408.142099975,8379.431549075
2023,2,Occitanie,05-14 ans,3303.723395425,2916.6285654,17609.880117675002
2023,2,Occitanie,15-64 ans,1358.4981220425,733.9591128425,17733.248521
2023,2,Occitanie,65 ans ou plus,805.9976916675,1213.028299395,2949.2829913
2023,2,Occitanie,Tous âges,1685.246112025,1300.8152645325,14717.755053500001
2023,2,Pays de la Loire,00-04 ans,2056.823729125,2050.17542135,4673.0220522
2023,2,Pays de la Loire,05-14 ans,1927.1980728825,2544.59337524,10471.295684425
2023,2,Pays de la Loire,15-64 ans,586.3995515075001,325.861718055,8131.848694075
2023,2,Pays de la Loire,65 ans ou plus,175.12449969099998,229.32840435325,801.0965569325
2023,2,Pays de la Loire,Tous âges,757.5540807975,509.364088485,6639.7717325
2023,2,Provence-Alpes-Côte d'Azur,00-04 ans,5301.0404854,7422.0471498,13753.332655
2023,2,Provence-Alpes-Côte d'Azur,05-14 ans,4537.178321575,4802.085014675,25240.44573625
2023,2,Provence-Alpes-Côte d'Azur,15-64 ans,2221.955089575,1405.9312182175,24624.75304325
2023,2,Provence-Alpes-Côte d'Azur,65 ans ou plus,1377.166002485,2053.633832825,8643.01469155
2023,2,Provence-Alpes-Côte d'Azur,Tous âges,2630.171672225,2330.6136926874997,21065.43390575
2023,2,Réunion,00-04 ans,1100.1840701275,920.2652633,
2023,2,Réunion,05-14 ans,663.493160985,367.647058825,
2023,2,Réunion,15-64 ans,112.46450928224999,55.066079295,
2023,2,Réunion,65 ans ou plus,156.5006992325,260.8099265075,
2023,2,Réunion,Tous âges,334.569164375,252.6061638325,
2023,2,Île-de-France,00-04 ans,2083.778132975,1183.3000919625001,4559.0939968
2023,2,Île-de-France,05-14 ans,2564.526477,1312.5702020575,9973.586697975
2023,2,Île-de-France,15-64 ans,1473.0162822,465.6440561325,10573.14621735
2023,2,Île-de-France,65 ans ou plus,372.71500247250003,383.9451404775,2799.839591275
2023,2,Île-de-France,Tous âges,1494.491656425,546.42246871,8451.993841825
2023,3,Auvergne et Rhône-Alpes,00-04 ans,2816.1989432,1967.5196373,6660.852287875
2023,3,Auvergne et Rhône-Alpes,05-14 ans,2447.536526325,2284.817972125,13835.28524365
2023,3,Auvergne et Rhône-Alpes,15-64 ans,839.90342587,440.0791915625,12011.1878338
2023,3,Auvergne et Rhône-Alpes,65 ans ou plus,413.7063956725,604.8751583774999,2584.829967525
2023,3,Auvergne et Rhône-Alpes,Tous âges,1148.7614730475,713.7858410775,10109.13214775
2023,3,Bourgogne et Franche-Comté,00-04 ans,2170.99472325,1998.24463865,6990.0556932750005
2023,3,Bourgogne et Franche-Comté,05-14 ans,2498.5066985000003,1624.7149696425,14670.01762375
2023,3,Bourgogne et Franche-Comté,15-64 ans,1305.6212538825,525.3212555225,11847.27729455
2023,3,Bourgogne et Franche-Comté,65 ans ou plus,400.59261512750004,490.78698592,1710.207096645
2023,3,Bourgogne et Franche-Comté,Tous âges,1325.8431809175,642.3931072525,10713.797781425
2023,3,Bretagne,00-04 ans,1709.32738065,1261.8851186,4696.270761725
2023,3,Bretagne,05-14 ans,1537.912227175,1122.981956335,14587.485969225
2023,3,Bretagne,15-64 ans,477.211393875,309.3363255325,9639.3289637
2023,3,Bretagne,65 ans ou plus,111.10675831875,148.95025025025,1628.351266375
2023,3,Bretagne,Tous âges,617.6068531925,291.7992204275,8550.43363985
2023,3,Centre-Val de Loire,00-04 ans,1430.6121527475,960.2979218425,2614.6937941300002
2023,3,Centre-Val de Loire,05-14 ans,1630.040943125,580.6585933,10966.2363535
2023,3,Centre-Val de Loire,15-64 ans,545.3831972375,176.51078073825,9715.490005374999
2023,3,Centre-Val de Loire,65 ans ou plus,92.2939076395,111.42591787975,4472.3741975249995
2023,3,Centre-Val de Loire,Tous âges,699.5984252975,223.5556820575,8492.548961550001
2023,3,Corse,00-04 ans,1629.4332909,3472.2222222249998,3532.27230478
2023,3,Corse,05-14 ans,1489.326584425,1666.666666675,4923.003877275
2023,3,Corse,15-64 ans,559.84070708625,0.0,3596.349250625
2023,3,Corse,65 ans ou plus,48.4496124025,0.0,1285.937091
2023,3,Corse,Tous âges,588.9364418524999,259.04825737249996,3646.6291963500003
2023,3,Grand Est,00-04 ans,1673.582082225,1524.039800155,3998.8476215749997
2023,3,Grand Est,05-14 ans,1887.7628324749999,1256.0983451500001,11122.923113724999
2023,3,Grand Est,15-64 ans,684.9623644925,370.5074933175,10361.120237275
2023,3,Grand Est,65 ans ou plus,308.8706498125,369.73593187999995,2340.0231419
2023,3,Grand Est,Tous âges,851.4067380975,496.1797456425,8589.960855925001
2023,3,Guadeloupe,00-04 ans,1661.1716882750002,5335.75317605,
2023,3,Guadeloupe,05-14 ans,2519.05592195,10606.060605975,
2023,3,Guadeloupe,15-64 ans,594.45647997,231.4814814825,
2023,3,Guadeloupe,65 ans ou plus,869.21491371,936.15185505,
2023,3,Guadeloupe,Tous âges,1201.1046570875,1707.4387405625,
2023,3,Guyane,00-04 ans,1132.4337063925,0.0,
2023,3,Guyane,05-14 ans,800.5927973275001,0.0,
2023,3,Guyane,15-64 ans,713.3825213,0.0,
2023,3,Guyane,65 ans ou plus,500.0,757.575757575,
2023,3,Guyane,Tous âges,781.37915802,137.3626373625,
2023,3,Hauts-de-France,00-04 ans,1377.8851224,2012.4694789,2069.339824025
2023,3,Hauts-de-France,05-14 ans,1201.93046382,1327.71164021,5290.94066055
2023,3,Hauts-de-France,15-64 ans,362.92044642999997,117.95182864925,6260.3856006000005
2023,3,Hauts-de-France,65 ans ou plus,126.413354895,177.2834607985,2168.1315033
2023,3,Hauts-de-France,Tous âges,539.1420999925,347.16959698,5091.858830675001
2023,3,Martinique,00-04 ans,,,5653.94427
2023,3,Martinique,05-14 ans,,,14050.119101
2023,3,Martinique,15-64 ans,,,14259.689871
2023,3,Martinique,65 ans ou plus,,,6860.063037025
2023,3,Martinique,Tous âges,,,11452.279051375
2023,3,Mayotte,00-04 ans,775.81942647,1093.49087895,
2023,3,Mayotte,05-14 ans,497.76272664,0.0,
2023,3,Mayotte,15-64 ans,1515.47159242,739.5564961325,
2023,3,Mayotte,65 ans ou plus,1111.1111111,0.0,
2023,3,Mayotte,Tous âges,1177.3164458874999,693.2273054875,
2023,3,Normandie,00-04 ans,1912.0550859999998,1352.382827565,3453.1762811
2023,3,Normandie,05-14 ans,1963.7957271,1619.2367478,13171.9186938
2023,3,Normandie,15-64 ans,677.5695270975,200.56603400925,9480.820741649999
2023,3,Normandie,65 ans ou plus,202.7452041325,313.7608543425,1473.6246574625
2023,3,Normandie,Tous âges,888.1408258399999,401.0413589525,8413.33822195
2023,3,Nouvelle Aquitaine,00-04 ans,2247.962382425,1665.2443058975,5910.4351631
2023,3,Nouvelle Aquitaine,05-14 ans,2014.00846,1753.6608961975,14533.2535734
2023,3,Nouvelle Aquitaine,15-64 ans,655.38357374,377.2800131175,11606.545860175
2023,3,Nouvelle Aquitaine,65 ans ou plus,308.5257597775,445.88324838249997,1975.993377375
2023,3,Nouvelle Aquitaine,Tous âges,846.37844104,534.3769503525,10282.0263585
2023,3,Occitanie,00-04 ans,1329.8074511524999,1621.94416305,3493.7707761250003
2023,3,Occitanie,05-14 ans,726.8551496475,698.170106615,6331.0860548
2023,3,Occitanie,15-64 ans,418.1834826275,277.51096346500003,8098.17552305
2023,3,Occitanie,65 ans ou plus,168.661860405,225.6336368475,2027.53461032
2023,3,Occitanie,Tous âges,464.82480775249996,347.615389995,6427.7093169
2023,3,Pays de la Loire,00-04 ans,1995.941640575,1516.3259830675,3104.4175366500003
2023,3,Pays de la Loire,05-14 ans,1476.6236639175,495.48099806,6857.1775755
2023,3,Pays de la Loire,15-64 ans,432.824992905,187.40517551624998,6322.157451475
2023,3,Pays de la Loire,65 ans ou plus,105.4224067175,122.69114254425,806.1542384275001
2023,3,Pays de la Loire,Tous âges,614.0303238125,252.4147862725,4965.1720542
2023,3,Provence-Alpes-Côte d'Azur,00-04 ans,1771.137901825,2241.52817796,6669.4031981749995
2023,3,Provence-Alpes-Côte d'Azur,05-14 ans,1565.582426425,1771.880661725,13674.62008025
2023,3,Provence-Alpes-Côte d'Azur,15-64 ans,699.9818948875001,399.26542603974997,13429.378817024999
2023,3,Provence-Alpes-Côte d'Azur,65 ans ou plus,213.2774933745,280.1974417,4117.356250875
2023,3,Provence-Alpes-Côte d'Azur,Tous âges,807.6159518625,543.805717405,11026.298122100001
2023,3,Réunion,00-04 ans,308.8220373375,490.196078425,
2023,3,Réunion,05-14 ans,363.929518495,438.596491225,
2023,3,Réunion,15-64 ans,167.63114892250002,0.0,
2023,3,Réunion,65 ans ou plus,38.4024577575,83.89261745,
2023,3,Réunion,Tous âges,184.7052318225,112.9567652325,
2023,3,Île-de-France,00-04 ans,1243.12160178,745.5095034574999,3304.958658375
2023,3,Île-de-France,05-14 ans,1099.9870367875,705.2596190749999,6930.717283775
2023,3,Île-de-France,15-64 ans,962.5691754575,267.0700952225,8104.078339175
2023,3,Île-de-France,65 ans ou plus,268.1239877375,245.54053453625,2813.235351775
2023,3,Île-de-France,Tous âges,898.8100854925,330.84506757,6371.17620425
2023,4,Auvergne et Rhône-Alpes,00-04 ans,674.9105491345,349.5406399325,1669.871943955
2023,4,Auvergne et Rhône-Alpes,05-14 ans,524.03646109,433.42898912,3739.733328425
2023,4,Auvergne et Rhône-Alpes,15-64 ans,296.87975781,124.8256154375,4930.190789225
2023,4,Auvergne et Rhône-Alpes,65 ans ou plus,167.0901204575,196.198815415,1267.89516315
2023,4,Auvergne et Rhône-Alpes,Tous âges,327.74155245049997,189.3391538525,3695.48459995
2023,4,Bourgogne et Franche-Comté,00-04 ans,616.392286585,1717.83957444,1972.59104615
2023,4,Bourgogne et Franche-Comté,05-14 ans,872.8966911325,818.6313819750001,5065.945350575
2023,4,Bourgogne et Franche-Comté,15-64 ans,658.5668222025,273.1574491475,4509.14513195
2023,4,Bourgogne et Franche-Comté,65 ans ou plus,258.7784159325,314.9288899075,934.7363945625
2023,4,Bourgogne et Franche-Comté,Tous âges,566.5126229475,390.773942255,3783.4611895
2023,4,Bretagne,00-04 ans,600.3422532699999,373.64305191,1769.190831275
2023,4,Bretagne,05-14 ans,352.85472063599997,322.58064515,3924.740666175
2023,4,Bretagne,15-64 ans,146.050999915,127.609059564,5056.862143775
2023,4,Bretagne,65 ans ou plus,71.69062715,64.6713217115,1422.8078334499999
2023,4,Bretagne,Tous âges,188.5464082825,112.384667235,3832.1083839499997
2023,4,Centre-Val de Loire,00-04 ans,554.63180486,436.220126095,1293.1065329275
2023,4,Centre-Val de Loire,05-14 ans,697.5089180025,190.8396946575,6279.78625995
2023,4,Centre-Val de Loire,15-64 ans,337.19946258,99.96158064975,8705.7649797
2023,4,Centre-Val de Loire,65 ans ou plus,61.93766738225,0.0,2269.163363095
2023,4,Centre-Val de Loire,Tous âges,337.5244742375,75.11201435000001,6853.1598874
2023,4,Corse,00-04 ans,245.098039215,0.0,1843.67034835
2023,4,Corse,05-14 ans,714.567155595,0.0,3287.31066228
2023,4,Corse,15-64 ans,419.10562832,142.045454545,2184.93053299
2023,4,Corse,65 ans ou plus,0.0,0.0,757.3617723325
2023,4,Corse,Tous âges,318.22824151,55.432372505,2249.4241761125
2023,4,Grand Est,00-04 ans,745.43927039,271.41015361,1753.515370315
2023,4,Grand Est,05-14 ans,518.3050688972501,359.7186707225,4164.48680545
2023,4,Grand Est,15-64 ans,380.8867272475,149.6890723525,5920.59729105
2023,4,Grand Est,65 ans ou plus,139.515154875,162.1480052625,2439.559310225
2023,4,Grand Est,Tous âges,378.935921345,175.906423035,4570.3993458
2023,4,Guadeloupe,00-04 ans,917.6701365600001,961.53846155,
2023,4,Guadeloupe,05-14 ans,736.463649,0.0,
2023,4,Guadeloupe,15-64 ans,173.2988224675,0.0,
2023,4,Guadeloupe,65 ans ou plus,0.0,0.0,
2023,4,Guadeloupe,Tous âges,342.1725895575,102.0408163275,
2023,4,Guyane,00-04 ans,1392.65079106,0.0,
2023,4,Guyane,05-14 ans,112.6126126125,0.0,
2023,4,Guyane,15-64 ans,470.32731423999996,434.7826087,
2023,4,Guyane,65 ans ou plus,195.3125,0.0,
2023,4,Guyane,Tous âges,569.2214487075,263.157894725,
2023,4,Hauts-de-France,00-04 ans,575.9037257125,271.47639841,743.1695443799999
2023,4,Hauts-de-France,05-14 ans,448.5778174975,620.067731315,2178.81909275
2023,4,Hauts-de-France,15-64 ans,203.3407384775,197.4023870375,3790.662900225
2023,4,Hauts-de-France,65 ans ou plus,50.36231467825,47.857109819,1383.36393688
2023,4,Hauts-de-France,Tous âges,242.2205338825,149.390743829,2814.13525875
2023,4,Martinique,00-04 ans,,,3043.7255403
2023,4,Martinique,05-14 ans,,,3530.623650265
2023,4,Martinique,15-64 ans,,,6640.338440175
2023,4,Martinique,65 ans ou plus,,,2501.8718973375
2023,4,Martinique,Tous âges,,,4717.848077525
2023,4,Mayotte,00-04 ans,402.58182244,1267.81798245,
2023,4,Mayotte,05-14 ans,474.72181905749994,0.0,
2023,4,Mayotte,15-64 ans,1017.6625541799999,297.619047625,
2023,4,Mayotte,65 ans ou plus,555.55555555,0.0,
2023,4,Mayotte,Tous âges,772.3681477325,529.5349729725,
2023,4,Normandie,00-04 ans,792.3336795775,625.6584811275,2280.695539675
2023,4,Normandie,05-14 ans,949.07805922,630.8049535499999,7495.473878049999
2023,4,Normandie,15-64 ans,413.5755334775,118.3810979575,6605.584568825
2023,4,Normandie,65 ans ou plus,117.8171845175,121.39786769749999,1535.0067523799999
2023,4,Normandie,Tous âges,458.0389815,176.82389271,5547.967347725
2023,4,Nouvelle Aquitaine,00-04 ans,814.8849517799999,156.74597325000002,1639.214688705
2023,4,Nouvelle Aquitaine,05-14 ans,560.1442263399999,0.0,4209.556086025
2023,4,Nouvelle Aquitaine,15-64 ans,273.88146395575,147.721871325,5141.1654883
2023,4,Nouvelle Aquitaine,65 ans ou plus,82.3224990925,93.18762830675,1311.74797145
2023,4,Nouvelle Aquitaine,Tous âges,289.3257773075,112.9933005645,3966.708213175
2023,4,Occitanie,00-04 ans,324.999567345,194.5189684575,813.298277465
2023,4,Occitanie,05-14 ans,176.42610939025002,198.9400411325,1590.3845342625
2023,4,Occitanie,15-64 ans,191.3406166375,101.6607499725,3232.8808599
2023,4,Occitanie,65 ans ou plus,51.7650049905,31.66289748875,1066.7781201425
2023,4,Occitanie,Tous âges,165.06042775,75.35987722025,2312.884990175
2023,4,Pays de la Loire,00-04 ans,765.1501502624999,857.4213827599999,1142.9048753749998
2023,4,Pays de la Loire,05-14 ans,557.7462174625,608.20766662,2554.0538471524997
2023,4,Pays de la Loire,15-64 ans,179.4479675375,0.0,3248.0640494500003
2023,4,Pays de la Loire,65 ans ou plus,34.93186068825,46.080971126,475.56966818499995
2023,4,Pays de la Loire,Tous âges,236.6648610475,104.529290869,2356.04425735
2023,4,Provence-Alpes-Côte d'Azur,00-04 ans,478.90581912749997,391.5606042175,2922.173755325
2023,4,Provence-Alpes-Côte d'Azur,05-14 ans,352.8127486425,247.97690744250002,5544.80813215
2023,4,Provence-Alpes-Côte d'Azur,15-64 ans,285.366457025,151.53472376,7057.3973716
2023,4,Provence-Alpes-Côte d'Azur,65 ans ou plus,126.13125880999999,138.40864826400002,3220.466263475
2023,4,Provence-Alpes-Côte d'Azur,Tous âges,272.178906605,166.3469903335,5474.3343898
2023,4,Réunion,00-04 ans,471.32095885499996,506.2067562075,
2023,4,Réunion,05-14 ans,646.765032005,462.962962975,
2023,4,Réunion,15-64 ans,173.7654728705,56.05381166,
2023,4,Réunion,65 ans ou plus,114.00878756750001,82.236842105,
2023,4,Réunion,Tous âges,259.3047301625,137.528553495,
2023,4,Île-de-France,00-04 ans,561.86840866,198.7434448925,1533.05551548
2023,4,Île-de-France,05-14 ans,675.5530137125,316.99367451750004,3426.321652175
2023,4,Île-de-France,15-64 ans,518.013104985,116.575134821,3943.940083925
2023,4,Île-de-France,65 ans ou plus,123.56904378825,63.3581835995,1670.8669994250001
2023,4,Île-de-France,Tous âges,476.93170132,114.94358219875,3090.0586204
2023,5,Auvergne et Rhône-Alpes,00-04 ans,59.352721888400005,118.11023622,655.2008952399999
2023,5,Auvergne et Rhône-Alpes,05-14 ans,64.9025582742,0.0,1379.501308626
2023,5,Auvergne et Rhône-Alpes,15-64 ans,85.80950143919999,13.8888888888,2144.3672935000004
2023,5,Auvergne et Rhône-Alpes,65 ans ou plus,45.234030685200004,44.8288369096,490.30053859199995
2023,5,Auvergne et Rhône-Alpes,Tous âges,71.416427434,35.867175554,1561.1685995399998
2023,5,Bourgogne et Franche-Comté,00-04 ans,143.0775774432,109.89010989,661.182811168
2023,5,Bourgogne et Franche-Comté,05-14 ans,154.2352030906,0.0,1691.991697468
2023,5,Bourgogne et Franche-Comté,15-64 ans,215.289981028,33.534804296000004,1909.6777095999998
2023,5,Bourgogne et Franche-Comté,65 ans ou plus,65.7356819414,54.719210920600005,202.641380196
2023,5,Bourgogne et Franche-Comté,Tous âges,161.2024606618,47.4294825146,1475.47658632
2023,5,Bretagne,00-04 ans,29.929861335199995,0.0,646.135566532
2023,5,Bretagne,05-14 ans,48.2176932132,0.0,1690.511862076
2023,5,Bretagne,15-64 ans,59.94619031879999,26.257568750799997,2514.8614508
2023,5,Bretagne,65 ans ou plus,31.626663750400002,36.50250369940001,964.653921592
2023,5,Bretagne,Tous âges,48.3531073798,29.934359042,1896.8570049000002
2023,5,Centre-Val de Loire,00-04 ans,238.059614594,99.502487562,305.313045638
2023,5,Centre-Val de Loire,05-14 ans,124.206299418,0.0,4120.05562862
2023,5,Centre-Val de Loire,15-64 ans,140.82352802600002,0.0,4535.48021874
2023,5,Centre-Val de Loire,65 ans ou plus,37.937922155,49.9163574278,1621.79747668
2023,5,Centre-Val de Loire,Tous âges,123.996025874,32.348553274,3621.80938626
2023,5,Corse,00-04 ans,315.782968732,0.0,95.238095238
2023,5,Corse,05-14 ans,165.97510373400002,0.0,217.413972888
2023,5,Corse,15-64 ans,228.002889834,0.0,597.58025476
2023,5,Corse,65 ans ou plus,0.0,0.0,474.985766868
2023,5,Corse,Tous âges,170.601438374,0.0,451.259551974
2023,5,Grand Est,00-04 ans,161.81468430139998,293.49131585,612.021236508
2023,5,Grand Est,05-14 ans,84.8259647884,49.261083744000004,1493.854388998
2023,5,Grand Est,15-64 ans,92.8636310722,8.4139671856,2533.28043582
2023,5,Grand Est,65 ans ou plus,83.5630810074,79.74272365120001,987.2608302660001
2023,5,Grand Est,Tous âges,96.3295417866,64.55879892779998,1889.8720183
2023,5,Guadeloupe,00-04 ans,244.52845483600004,645.16129032,
2023,5,Guadeloupe,05-14 ans,694.4413173519999,0.0,
2023,5,Guadeloupe,15-64 ans,66.96453567,0.0,
2023,5,Guadeloupe,65 ans ou plus,0.0,0.0,
2023,5,Guadeloupe,Tous âges,184.959637116,95.238095238,
2023,5,Guyane,00-04 ans,801.519020146,0.0,
2023,5,Guyane,05-14 ans,584.144014206,0.0,
2023,5,Guyane,15-64 ans,715.0157406599999,350.85031408,
2023,5,Guyane,65 ans ou plus,390.15085833,0.0,
2023,5,Guyane,Tous âges,689.896954476,200.40582178799997,
2023,5,Hauts-de-France,00-04 ans,51.34343414600001,198.16374990399999,347.95496091200005
2023,5,Hauts-de-France,05-14 ans,79.5843350034,69.444444444,873.102311462
2023,5,Hauts-de-France,15-64 ans,100.5050935126,36.832412524,1715.54726672
2023,5,Hauts-de-France,65 ans ou plus,47.7290755212,56.4417110152,1033.447608624
2023,5,Hauts-de-France,Tous âges,81.8748660008,57.381014842599996,1306.610511502
2023,5,Martinique,00-04 ans,1086.9565217,0.0,1450.62656642
2023,5,Martinique,05-14 ans,1010.1010101,0.0,3804.8965601600003
2023,5,Martinique,15-64 ans,283.28611898,0.0,4650.923889420001
2023,5,Martinique,65 ans ou plus,0.0,0.0,1643.958243962
2023,5,Martinique,Tous âges,399.46737683,0.0,3432.95900274
2023,5,Mayotte,00-04 ans,0.0,0.0,
2023,5,Mayotte,05-14 ans,0.0,0.0,
2023,5,Mayotte,15-64 ans,113.92854297599999,0.0,
2023,5,Mayotte,65 ans ou plus,0.0,0.0,
2023,5,Mayotte,Tous âges,67.303289444,0.0,
2023,5,Normandie,00-04 ans,146.08749068219998,0.0,531.694250636
2023,5,Normandie,05-14 ans,128.506399084,0.0,2007.26450124
2023,5,Normandie,15-64 ans,158.75252265199998,106.6990150512,2777.3793776400003
2023,5,Normandie,65 ans ou plus,39.2196364788,39.820806372,563.532850294
2023,5,Normandie,Tous âges,125.640124962,61.18257022179999,2077.90239512
